ruta,clase,particion
data/raw/asl_alphabet_train/del/del328.jpg,del,train
data/raw/asl_alphabet_train/del/del2788.jpg,del,train
data/raw/asl_alphabet_train/del/del731.jpg,del,train
data/raw/asl_alphabet_train/del/del2601.jpg,del,train
data/raw/asl_alphabet_train/del/del1493.jpg,del,train
data/raw/asl_alphabet_train/del/del304.jpg,del,train
data/raw/asl_alphabet_train/del/del2577.jpg,del,train
data/raw/asl_alphabet_train/del/del774.jpg,del,train
data/raw/asl_alphabet_train/del/del751.jpg,del,train
data/raw/asl_alphabet_train/del/del1442.jpg,del,train
data/raw/asl_alphabet_train/del/del82.jpg,del,train
data/raw/asl_alphabet_train/del/del1149.jpg,del,train
data/raw/asl_alphabet_train/del/del10.jpg,del,train
data/raw/asl_alphabet_train/del/del1933.jpg,del,train
data/raw/asl_alphabet_train/del/del1775.jpg,del,val
data/raw/asl_alphabet_train/del/del928.jpg,del,val
data/raw/asl_alphabet_train/del/del1435.jpg,del,val
data/raw/asl_alphabet_train/del/del2060.jpg,del,val
data/raw/asl_alphabet_train/del/del684.jpg,del,val
data/raw/asl_alphabet_train/del/del538.jpg,del,val
data/raw/asl_alphabet_train/del/del2145.jpg,del,val
data/raw/asl_alphabet_train/del/del1719.jpg,del,val
data/raw/asl_alphabet_train/del/del1113.jpg,del,val
data/raw/asl_alphabet_train/del/del2156.jpg,del,val
data/raw/asl_alphabet_train/del/del2649.jpg,del,val
data/raw/asl_alphabet_train/del/del1693.jpg,del,val
data/raw/asl_alphabet_train/del/del1849.jpg,del,val
data/raw/asl_alphabet_train/del/del2277.jpg,del,val
data/raw/asl_alphabet_train/del/del2773.jpg,del,val
data/raw/asl_alphabet_train/del/del2441.jpg,del,val
data/raw/asl_alphabet_train/del/del2210.jpg,del,val
data/raw/asl_alphabet_train/del/del2967.jpg,del,val
data/raw/asl_alphabet_train/del/del37.jpg,del,val
data/raw/asl_alphabet_train/del/del1785.jpg,del,val
data/raw/asl_alphabet_train/del/del1711.jpg,del,val
data/raw/asl_alphabet_train/del/del2894.jpg,del,val
data/raw/asl_alphabet_train/del/del232.jpg,del,val
data/raw/asl_alphabet_train/del/del445.jpg,del,val
data/raw/asl_alphabet_train/del/del2453.jpg,del,val
data/raw/asl_alphabet_train/del/del2407.jpg,del,val
data/raw/asl_alphabet_train/del/del2415.jpg,del,val
data/raw/asl_alphabet_train/del/del1549.jpg,del,val
data/raw/asl_alphabet_train/del/del464.jpg,del,val
data/raw/asl_alphabet_train/del/del1717.jpg,del,val
data/raw/asl_alphabet_train/del/del11.jpg,del,val
data/raw/asl_alphabet_train/del/del95.jpg,del,val
data/raw/asl_alphabet_train/del/del2999.jpg,del,val
data/raw/asl_alphabet_train/del/del767.jpg,del,val
data/raw/asl_alphabet_train/del/del1251.jpg,del,val
data/raw/asl_alphabet_train/del/del2038.jpg,del,val
data/raw/asl_alphabet_train/del/del787.jpg,del,val
data/raw/asl_alphabet_train/del/del648.jpg,del,val
data/raw/asl_alphabet_train/del/del1946.jpg,del,val
data/raw/asl_alphabet_train/del/del1511.jpg,del,val
data/raw/asl_alphabet_train/del/del2235.jpg,del,val
data/raw/asl_alphabet_train/del/del949.jpg,del,val
data/raw/asl_alphabet_train/del/del1892.jpg,del,val
data/raw/asl_alphabet_train/del/del2449.jpg,del,val
data/raw/asl_alphabet_train/del/del1373.jpg,del,val
data/raw/asl_alphabet_train/del/del440.jpg,del,val
data/raw/asl_alphabet_train/del/del2770.jpg,del,val
data/raw/asl_alphabet_train/del/del2184.jpg,del,val
data/raw/asl_alphabet_train/del/del902.jpg,del,val
data/raw/asl_alphabet_train/del/del2742.jpg,del,val
data/raw/asl_alphabet_train/del/del1665.jpg,del,val
data/raw/asl_alphabet_train/del/del625.jpg,del,val
data/raw/asl_alphabet_train/del/del50.jpg,del,val
data/raw/asl_alphabet_train/del/del664.jpg,del,val
data/raw/asl_alphabet_train/del/del2283.jpg,del,val
data/raw/asl_alphabet_train/del/del1210.jpg,del,val
data/raw/asl_alphabet_train/del/del1720.jpg,del,val
data/raw/asl_alphabet_train/del/del1553.jpg,del,val
data/raw/asl_alphabet_train/del/del1850.jpg,del,val
data/raw/asl_alphabet_train/del/del377.jpg,del,val
data/raw/asl_alphabet_train/del/del2565.jpg,del,val
data/raw/asl_alphabet_train/del/del2981.jpg,del,val
data/raw/asl_alphabet_train/del/del198.jpg,del,val
data/raw/asl_alphabet_train/del/del235.jpg,del,val
data/raw/asl_alphabet_train/del/del1636.jpg,del,val
data/raw/asl_alphabet_train/del/del1466.jpg,del,val
data/raw/asl_alphabet_train/del/del1415.jpg,del,val
data/raw/asl_alphabet_train/del/del2670.jpg,del,val
data/raw/asl_alphabet_train/del/del390.jpg,del,val
data/raw/asl_alphabet_train/del/del2526.jpg,del,val
data/raw/asl_alphabet_train/del/del2832.jpg,del,val
data/raw/asl_alphabet_train/del/del2581.jpg,del,val
data/raw/asl_alphabet_train/del/del307.jpg,del,val
data/raw/asl_alphabet_train/del/del2324.jpg,del,val
data/raw/asl_alphabet_train/del/del263.jpg,del,val
data/raw/asl_alphabet_train/del/del2430.jpg,del,val
data/raw/asl_alphabet_train/del/del2857.jpg,del,val
data/raw/asl_alphabet_train/del/del2930.jpg,del,val
data/raw/asl_alphabet_train/del/del474.jpg,del,val
data/raw/asl_alphabet_train/del/del92.jpg,del,val
data/raw/asl_alphabet_train/del/del2621.jpg,del,val
data/raw/asl_alphabet_train/del/del429.jpg,del,val
data/raw/asl_alphabet_train/del/del1958.jpg,del,val
data/raw/asl_alphabet_train/del/del1912.jpg,del,val
data/raw/asl_alphabet_train/del/del148.jpg,del,val
data/raw/asl_alphabet_train/del/del2846.jpg,del,val
data/raw/asl_alphabet_train/del/del1939.jpg,del,val
data/raw/asl_alphabet_train/del/del2605.jpg,del,val
data/raw/asl_alphabet_train/del/del892.jpg,del,val
data/raw/asl_alphabet_train/del/del2172.jpg,del,val
data/raw/asl_alphabet_train/del/del2733.jpg,del,test
data/raw/asl_alphabet_train/del/del1051.jpg,del,test
data/raw/asl_alphabet_train/del/del2566.jpg,del,test
data/raw/asl_alphabet_train/del/del2825.jpg,del,test
data/raw/asl_alphabet_train/del/del2183.jpg,del,test
data/raw/asl_alphabet_train/del/del1294.jpg,del,test
data/raw/asl_alphabet_train/del/del2681.jpg,del,test
data/raw/asl_alphabet_train/del/del2458.jpg,del,test
data/raw/asl_alphabet_train/del/del1736.jpg,del,test
data/raw/asl_alphabet_train/del/del2862.jpg,del,test
data/raw/asl_alphabet_train/del/del1790.jpg,del,test
data/raw/asl_alphabet_train/del/del174.jpg,del,test
data/raw/asl_alphabet_train/del/del2202.jpg,del,test
data/raw/asl_alphabet_train/del/del1524.jpg,del,test
data/raw/asl_alphabet_train/del/del890.jpg,del,test
data/raw/asl_alphabet_train/del/del146.jpg,del,test
data/raw/asl_alphabet_train/del/del1273.jpg,del,test
data/raw/asl_alphabet_train/del/del2200.jpg,del,test
data/raw/asl_alphabet_train/del/del577.jpg,del,test
data/raw/asl_alphabet_train/del/del932.jpg,del,test
data/raw/asl_alphabet_train/del/del2267.jpg,del,test
data/raw/asl_alphabet_train/del/del2758.jpg,del,test
data/raw/asl_alphabet_train/del/del517.jpg,del,test
data/raw/asl_alphabet_train/del/del226.jpg,del,test
data/raw/asl_alphabet_train/del/del2375.jpg,del,test
data/raw/asl_alphabet_train/del/del2985.jpg,del,test
data/raw/asl_alphabet_train/del/del1465.jpg,del,test
data/raw/asl_alphabet_train/del/del1996.jpg,del,test
data/raw/asl_alphabet_train/del/del164.jpg,del,test
data/raw/asl_alphabet_train/del/del2282.jpg,del,test
data/raw/asl_alphabet_train/del/del1193.jpg,del,test
data/raw/asl_alphabet_train/del/del1968.jpg,del,test
data/raw/asl_alphabet_train/del/del1622.jpg,del,test
data/raw/asl_alphabet_train/del/del2246.jpg,del,test
data/raw/asl_alphabet_train/del/del1207.jpg,del,test
data/raw/asl_alphabet_train/del/del984.jpg,del,test
data/raw/asl_alphabet_train/del/del913.jpg,del,test
data/raw/asl_alphabet_train/del/del271.jpg,del,test
data/raw/asl_alphabet_train/del/del575.jpg,del,test
data/raw/asl_alphabet_train/del/del290.jpg,del,test
data/raw/asl_alphabet_train/del/del2340.jpg,del,test
data/raw/asl_alphabet_train/del/del1138.jpg,del,test
data/raw/asl_alphabet_train/del/del2540.jpg,del,test
data/raw/asl_alphabet_train/del/del2989.jpg,del,test
data/raw/asl_alphabet_train/del/del2299.jpg,del,test
data/raw/asl_alphabet_train/del/del1398.jpg,del,test
data/raw/asl_alphabet_train/del/del231.jpg,del,test
data/raw/asl_alphabet_train/del/del373.jpg,del,test
data/raw/asl_alphabet_train/del/del1245.jpg,del,test
data/raw/asl_alphabet_train/del/del870.jpg,del,test
data/raw/asl_alphabet_train/del/del739.jpg,del,test
data/raw/asl_alphabet_train/del/del1695.jpg,del,test
data/raw/asl_alphabet_train/del/del437.jpg,del,test
data/raw/asl_alphabet_train/del/del2799.jpg,del,test
data/raw/asl_alphabet_train/del/del1208.jpg,del,test
data/raw/asl_alphabet_train/del/del2421.jpg,del,test
data/raw/asl_alphabet_train/del/del452.jpg,del,test
data/raw/asl_alphabet_train/del/del2329.jpg,del,test
data/raw/asl_alphabet_train/del/del131.jpg,del,test
data/raw/asl_alphabet_train/del/del252.jpg,del,test
data/raw/asl_alphabet_train/del/del227.jpg,del,test
data/raw/asl_alphabet_train/del/del515.jpg,del,test
data/raw/asl_alphabet_train/del/del1322.jpg,del,test
data/raw/asl_alphabet_train/del/del269.jpg,del,test
data/raw/asl_alphabet_train/del/del2383.jpg,del,test
data/raw/asl_alphabet_train/del/del2240.jpg,del,test
data/raw/asl_alphabet_train/del/del448.jpg,del,test
data/raw/asl_alphabet_train/del/del1452.jpg,del,test
data/raw/asl_alphabet_train/del/del2632.jpg,del,test
data/raw/asl_alphabet_train/del/del345.jpg,del,test
data/raw/asl_alphabet_train/del/del655.jpg,del,test
data/raw/asl_alphabet_train/del/del2847.jpg,del,test
data/raw/asl_alphabet_train/del/del601.jpg,del,test
data/raw/asl_alphabet_train/del/del492.jpg,del,test
data/raw/asl_alphabet_train/del/del1030.jpg,del,test
data/raw/asl_alphabet_train/del/del1770.jpg,del,test
data/raw/asl_alphabet_train/del/del2585.jpg,del,test
data/raw/asl_alphabet_train/del/del2863.jpg,del,test
data/raw/asl_alphabet_train/del/del2693.jpg,del,test
data/raw/asl_alphabet_train/del/del39.jpg,del,test
data/raw/asl_alphabet_train/del/del1554.jpg,del,test
data/raw/asl_alphabet_train/del/del1081.jpg,del,test
data/raw/asl_alphabet_train/del/del510.jpg,del,test
data/raw/asl_alphabet_train/del/del1099.jpg,del,test
data/raw/asl_alphabet_train/del/del365.jpg,del,test
data/raw/asl_alphabet_train/del/del150.jpg,del,test
data/raw/asl_alphabet_train/del/del1517.jpg,del,test
data/raw/asl_alphabet_train/del/del836.jpg,del,test
data/raw/asl_alphabet_train/del/del819.jpg,del,test
data/raw/asl_alphabet_train/del/del2048.jpg,del,test
data/raw/asl_alphabet_train/nothing/nothing625.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2468.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1418.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing495.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing241.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing136.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2816.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing928.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing402.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1356.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing39.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing208.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1970.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing290.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1561.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1448.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing415.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing91.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing482.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1164.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing568.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1143.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2719.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2178.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2710.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing343.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2194.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1148.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2257.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2039.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1621.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2246.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2474.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1747.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing630.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing820.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2053.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1640.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing156.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2111.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing893.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1636.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2089.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing668.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2859.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing190.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing879.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing600.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing940.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2240.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2650.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2399.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2368.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing966.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1602.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1138.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1405.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1236.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1837.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing935.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1962.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2161.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing839.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1922.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1787.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing882.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing788.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1511.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2074.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing35.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2587.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing21.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2899.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1683.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1261.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1930.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing858.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2254.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1339.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1157.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1491.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2152.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1526.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2096.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing652.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing138.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing345.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2615.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2009.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing993.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1827.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing864.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1906.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2417.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing320.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing583.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2245.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing387.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2416.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2828.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2358.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1023.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing792.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2418.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing221.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1059.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1956.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1795.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1675.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing829.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing453.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2110.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing808.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing135.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1937.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2895.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing624.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2128.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1676.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1227.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1716.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1268.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing130.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing148.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing772.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2369.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1171.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1137.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1813.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing489.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing605.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2241.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing463.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing962.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2751.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1007.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1076.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2640.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing284.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1513.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2085.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2136.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing74.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing785.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2883.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2611.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1957.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2349.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2498.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing517.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2088.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing948.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2456.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1029.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing79.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1558.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2708.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1277.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1386.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1816.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1674.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing336.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2745.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1531.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing703.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing445.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing448.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1605.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1187.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing768.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing399.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1585.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2908.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2505.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing941.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2499.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1311.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2264.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2234.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2734.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing677.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2130.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing513.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2186.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1088.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1991.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing523.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing944.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1274.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing400.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing393.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2032.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1258.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2958.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing427.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1054.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing379.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing232.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1002.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing71.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing109.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2879.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing639.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1013.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing898.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2817.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing72.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2753.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2953.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2639.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing866.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2553.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2807.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing723.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing54.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1609.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing359.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1913.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1484.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2769.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing762.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing478.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1506.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing655.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2939.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1145.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1943.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2163.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2558.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing184.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2387.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing587.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2713.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1035.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1574.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1745.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing930.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1286.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1527.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2663.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing1851.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing2500.jpg,nothing,train
data/raw/asl_alphabet_train/nothing/nothing512.jpg,nothing,train
